playDispNm,playMin,playPos,playHeight,playWeight,playPTS,playAST,playTO,playSTL,playBLK,playPF,playFGA,playFGM,playFG%,play2PA,play2PM,play2P%,play3PA,play3PM,play3P%,playFTA,playFTM,playFT%,playORB,playDRB
Aaron Brooks,5.90625,1,72.0,161.0,2.34375,0.625,0.34375,0.1875,0.0,0.875,2.15625,0.875,0.318821875,1.1875,0.53125,0.3171875,0.96875,0.34375,0.20833125,0.34375,0.25,0.114584375,0.21875,0.3125
Aaron Gordon,33.0172413793,4,81.0,225.0,17.6206896552,2.34482758621,1.84482758621,1.0,0.775862068966,1.91379310345,14.9310344828,6.46551724138,0.433677586207,9.03448275862,4.48275862069,0.498887931034,5.89655172414,1.98275862069,0.346782758621,3.87931034483,2.70689655172,0.567060344828,1.51724137931,6.37931034483
Aaron Harrison,26.1111111111,5,78.0,213.0,6.66666666667,1.22222222222,0.333333333333,1.0,0.222222222222,3.0,7.66666666667,2.11111111111,0.254944444444,2.88888888889,1.11111111111,0.370366666667,4.77777777778,1.0,0.156433333333,1.88888888889,1.44444444444,0.453711111111,0.444444444444,2.22222222222
Aaron Jackson,35.0,0,76.0,183.0,8.0,1.0,1.0,0.0,0.0,4.0,9.0,3.0,0.3333,5.0,2.0,0.4,4.0,1.0,0.25,2.0,1.0,0.5,2.0,1.0
Abdel Nader,10.875,2,78.0,230.0,3.04166666667,0.541666666667,0.708333333333,0.3125,0.208333333333,0.9375,3.10416666667,1.04166666667,0.243052083333,1.75,0.5625,0.203125,1.35416666667,0.479166666667,0.214235416667,0.8125,0.479166666667,0.159722916667,0.270833333333,1.20833333333
Adreian Payne,8.6,4,82.0,245.0,4.2,0.0,0.4,0.4,0.0,1.2,2.0,1.4,0.41666,1.4,1.0,0.43334,0.6,0.4,0.4,1.2,1.0,0.35,0.4,1.4
Al Horford,31.5972222222,3,82.0,245.0,12.875,4.70833333333,1.81944444444,0.597222222222,1.09722222222,1.91666666667,10.4583333333,5.11111111111,0.485230555556,7.31944444444,3.76388888889,0.512365277778,3.13888888889,1.34722222222,0.450891666667,1.66666666667,1.30555555556,0.421130555556,1.43055555556,5.93055555556
Al Jefferson,13.3333333333,3,82.0,265.0,7.0,0.833333333333,0.583333333333,0.444444444444,0.638888888889,1.83333333333,5.77777777778,3.08333333333,0.516205555556,5.69444444444,3.08333333333,0.524141666667,0.0833333333333,0.0,0.0,1.0,0.833333333333,0.388891666667,0.833333333333,3.13888888889
Al-Farouq Aminu,30.0144927536,3,81.0,215.0,9.33333333333,1.21739130435,1.14492753623,1.15942028986,0.565217391304,1.97101449275,8.4347826087,3.33333333333,0.406305797101,3.52173913043,1.52173913043,0.39945942029,4.91304347826,1.8115942029,0.378534782609,1.15942028986,0.855072463768,0.350001449275,1.40579710145,6.1884057971
Alan Williams,14.2,4,80.0,260.0,4.0,1.6,1.4,1.0,0.2,2.6,3.6,1.4,0.37572,3.6,1.4,0.37572,0.0,0.0,0.0,1.8,1.2,0.42,0.6,3.8
Alec Burks,16.5625,5,78.0,195.0,7.71875,1.046875,0.9375,0.59375,0.125,1.171875,6.46875,2.65625,0.3422515625,4.25,1.921875,0.369771875,2.21875,0.734375,0.2736984375,1.9375,1.671875,0.46565,0.296875,2.703125
Alec Peters,11.2,4,81.0,235.0,4.1,0.6,0.2,0.1,0.1,0.65,3.7,1.4,0.241315,0.8,0.5,0.30357,2.9,0.9,0.201605,0.5,0.4,0.15,0.4,1.45
Alex Caruso,15.1891891892,5,78.0,181.0,3.62162162162,2.02702702703,1.10810810811,0.648648648649,0.243243243243,1.40540540541,3.13513513514,1.35135135135,0.353827027027,1.97297297297,1.0,0.404118918919,1.16216216216,0.351351351351,0.211710810811,0.810810810811,0.567567567568,0.213964864865,0.405405405405,1.35135135135
Alex Len,20.2173913043,3,85.0,255.0,8.50724637681,1.1884057971,1.13043478261,0.391304347826,0.869565217391,2.28985507246,5.47826086957,3.10144927536,0.546705797101,5.4347826087,3.08695652174,0.548033333333,0.0434782608696,0.0144927536232,0.0144927536232,3.34782608696,2.28985507246,0.556084057971,2.55072463768,4.97101449275
Alex Poythress,4.12,2,80.0,238.0,1.04,0.08,0.08,0.12,0.04,0.64,1.04,0.44,0.206668,0.6,0.28,0.18,0.44,0.16,0.1,0.0,0.0,0.0,0.28,0.4
Alfonzo McKinnie,3.85714285714,1,80.0,215.0,1.5,0.0714285714286,0.214285714286,0.0714285714286,0.0714285714286,0.571428571429,1.07142857143,0.571428571429,0.2619,0.428571428571,0.357142857143,0.285714285714,0.642857142857,0.214285714286,0.178571428571,0.214285714286,0.142857142857,0.0476214285714,0.0714285714286,0.428571428571
Allen Crabbe,29.2933333333,5,78.0,197.0,13.2,1.57333333333,1.02666666667,0.626666666667,0.48,2.24,11.0266666667,4.49333333333,0.387854666667,3.93333333333,1.81333333333,0.407124,7.09333333333,2.68,0.360676,1.8,1.53333333333,0.513768,0.373333333333,3.93333333333
Amir Johnson,15.8648648649,3,81.0,210.0,4.62162162162,1.59459459459,0.756756756757,0.608108108108,0.594594594595,2.59459459459,3.52702702703,1.89189189189,0.479655405405,3.09459459459,1.75675675676,0.496124324324,0.432432432432,0.135135135135,0.10135,1.14864864865,0.702702702703,0.266891891892,1.64864864865,2.78378378378
Andre Drummond,33.7179487179,3,83.0,275.0,15.0128205128,3.03846153846,2.60256410256,1.47435897436,1.65384615385,3.20512820513,11.2948717949,5.97435897436,0.527893589744,11.1538461538,5.97435897436,0.534656410256,0.141025641026,0.0,0.0,5.0641025641,3.0641025641,0.567896153846,5.14102564103,10.8717948718
Andre Iguodala,25.4375,2,78.0,207.0,6.0,3.296875,1.046875,0.84375,0.59375,1.546875,5.0,2.3125,0.4785984375,3.171875,1.796875,0.5576109375,1.828125,0.515625,0.21796875,1.359375,0.859375,0.316146875,0.765625,3.0625
Andre Ingram,32.0,6,75.0,195.0,12.0,3.5,1.5,1.5,1.5,1.5,8.5,4.0,0.4861,4.0,1.5,0.43335,4.5,2.5,0.525,1.5,1.5,0.5,0.5,2.5
Andrew Bogut,9.04166666667,3,84.0,260.0,1.5,0.625,0.791666666667,0.166666666667,0.541666666667,1.66666666667,1.04166666667,0.708333333333,0.3486125,1.04166666667,0.708333333333,0.3486125,0.0,0.0,0.0,0.0833333333333,0.0833333333333,0.0416666666667,1.08333333333,2.16666666667
Andrew Harrison,23.6607142857,4,78.0,210.0,9.51785714286,3.16071428571,1.44642857143,0.678571428571,0.464285714286,2.46428571429,7.66071428571,3.23214285714,0.407821428571,5.125,2.39285714286,0.444782142857,2.53571428571,0.839285714286,0.2982125,2.83928571429,2.21428571429,0.624919642857,0.410714285714,1.92857142857
Andrew White,13.8666666667,2,78.0,210.0,4.6,0.4,0.533333333333,0.2,0.0666666666667,0.8,4.86666666667,1.66666666667,0.29232,1.6,0.466666666667,0.138893333333,3.26666666667,1.2,0.319126666667,0.266666666667,0.0666666666667,0.0666666666667,0.266666666667,2.0
Andrew Wiggins,36.3536585366,2,80.0,200.0,17.7073170732,1.9512195122,1.68292682927,1.10975609756,0.634146341463,1.98780487805,15.8536585366,6.93902439024,0.438430487805,11.7317073171,5.57317073171,0.475118292683,4.12195121951,1.36585365854,0.291724390244,3.82926829268,2.46341463415,0.53977195122,0.987804878049,3.36585365854
André Roberson,26.6666666667,5,79.0,206.0,4.97435897436,1.17948717949,0.769230769231,1.17948717949,0.897435897436,2.28205128205,4.15384615385,2.23076923077,0.584158974359,3.23076923077,2.02564102564,0.650428205128,0.923076923077,0.205128205128,0.120512820513,0.974358974359,0.307692307692,0.136751282051,1.92307692308,2.82051282051
Ante Žižić,6.78125,4,83.0,240.0,3.71875,0.15625,0.34375,0.0625,0.375,0.9375,2.09375,1.53125,0.494796875,2.09375,1.53125,0.494796875,0.0,0.0,0.0,0.90625,0.65625,0.21354375,0.75,1.125
Anthony Brown,4.0,2,79.0,211.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Anthony Davis,36.3866666667,4,82.0,220.0,28.1333333333,2.33333333333,2.16,1.53333333333,2.56,2.12,19.4933333333,10.4,0.537844,17.3333333333,9.66666666667,0.560618666667,2.16,0.733333333333,0.247841333333,7.97333333333,6.6,0.818674666667,2.49333333333,8.62666666667
Anthony Tolliver,22.2658227848,4,81.0,245.0,8.89873417722,1.13924050633,0.721518987342,0.405063291139,0.26582278481,1.82278481013,5.9746835443,2.77215189873,0.436820253165,1.35443037975,0.759493670886,0.408230379747,4.62025316456,2.01265822785,0.385006329114,1.6835443038,1.3417721519,0.416848101266,0.632911392405,2.41772151899
Antonio Blakeney,16.2631578947,5,76.0,197.0,8.0,1.05263157895,0.578947368421,0.368421052632,0.0526315789474,1.0,7.57894736842,2.78947368421,0.4114,4.73684210526,1.94736842105,0.381952631579,2.84210526316,0.842105263158,0.282457894737,2.05263157895,1.57894736842,0.485526315789,0.210526315789,1.52631578947
Antonius Cleveland,7.17647058824,5,78.0,195.0,1.35294117647,0.117647058824,0.411764705882,0.411764705882,0.294117647059,1.35294117647,1.23529411765,0.470588235294,0.269605882353,1.0,0.294117647059,0.181370588235,0.235294117647,0.176470588235,0.176470588235,0.352941176471,0.235294117647,0.117647058824,0.176470588235,0.647058823529
Aron Baynes,18.3703703704,3,82.0,260.0,5.95061728395,1.14814814815,0.987654320988,0.271604938272,0.62962962963,2.46913580247,5.50617283951,2.59259259259,0.442917283951,5.24691358025,2.55555555556,0.454762962963,0.259259259259,0.037037037037,0.0185185185185,0.962962962963,0.728395061728,0.297839506173,1.59259259259,3.75308641975
Arron Afflalo,13.0961538462,5,77.0,215.0,3.44230769231,0.576923076923,0.403846153846,0.0769230769231,0.173076923077,1.07692307692,3.11538461538,1.25,0.373307692308,1.76923076923,0.730769230769,0.334613461538,1.34615384615,0.519230769231,0.254807692308,0.5,0.423076923077,0.205128846154,0.0769230769231,1.19230769231
Austin Rivers,33.7540983607,1,76.0,200.0,15.0819672131,3.96721311475,1.80327868852,1.19672131148,0.262295081967,2.49180327869,13.1803278689,5.59016393443,0.410742622951,7.27868852459,3.3606557377,0.45147704918,5.90163934426,2.22950819672,0.342921311475,2.60655737705,1.67213114754,0.442286885246,0.44262295082,1.93442622951
Avery Bradley,31.1086956522,4,74.0,180.0,14.2608695652,2.04347826087,2.19565217391,1.10869565217,0.173913043478,2.0,13.5869565217,5.63043478261,0.411176086957,9.17391304348,4.0,0.442097826087,4.41304347826,1.63043478261,0.30802173913,1.78260869565,1.36956521739,0.429167391304,0.478260869565,2.04347826087
Bam Adebayo,19.8550724638,3,82.0,250.0,6.91304347826,1.46376811594,0.971014492754,0.463768115942,0.608695652174,2.0,4.92753623188,2.52173913043,0.479689855072,4.82608695652,2.52173913043,0.485905797101,0.101449275362,0.0,0.0,2.59420289855,1.86956521739,0.529837681159,1.72463768116,3.8115942029
Ben McLemore,19.4642857143,5,77.0,190.0,7.53571428571,0.910714285714,1.08928571429,0.678571428571,0.267857142857,2.48214285714,6.66071428571,2.80357142857,0.3814625,3.82142857143,1.82142857143,0.442121428571,2.83928571429,0.982142857143,0.272598214286,1.14285714286,0.946428571429,0.360714285714,0.607142857143,1.875
Ben Moore,4.5,4,80.0,220.0,0.0,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
Ben Simmons,33.7777777778,1,82.0,240.0,15.7901234568,8.14814814815,3.43209876543,1.74074074074,0.83950617284,2.6049382716,12.3333333333,6.71604938272,0.55122962963,12.1975308642,6.71604938272,0.555872839506,0.135802469136,0.0,0.0,4.20987654321,2.35802469136,0.475365432099,1.79012345679,6.35802469136
Bismack Biyombo,18.1829268293,3,81.0,245.0,5.70731707317,0.80487804878,1.0243902439,0.256097560976,1.15853658537,1.92682926829,4.26829268293,2.23170731707,0.502729268293,4.25609756098,2.23170731707,0.503407317073,0.0121951219512,0.0,0.0,1.91463414634,1.24390243902,0.397153658537,1.75609756098,3.9512195122
Blake Griffin,33.9482758621,4,82.0,251.0,21.4137931034,5.75862068966,2.87931034483,0.706896551724,0.293103448276,2.39655172414,17.1724137931,7.51724137931,0.440296551724,11.6206896552,5.60344827586,0.488196551724,5.55172413793,1.91379310345,0.332082758621,5.68965517241,4.46551724138,0.739817241379,1.27586206897,6.12068965517
Boban Marjanović,8.61538461538,3,87.0,290.0,6.02564102564,0.564102564103,0.923076923077,0.25641025641,0.282051282051,1.30769230769,3.79487179487,2.02564102564,0.438546153846,3.79487179487,2.02564102564,0.438546153846,0.0,0.0,0.0,2.48717948718,1.97435897436,0.443730769231,1.23076923077,2.46153846154
Bobby Brown,5.65,1,74.0,175.0,2.5,0.55,0.45,0.2,0.0,0.3,2.9,0.95,0.254965,0.9,0.4,0.258335,2.0,0.55,0.179765,0.1,0.05,0.025,0.0,0.35
Bobby Portis,22.4794520548,4,83.0,246.0,13.2054794521,1.68493150685,1.41095890411,0.657534246575,0.315068493151,1.78082191781,11.095890411,5.23287671233,0.475465753425,8.04109589041,4.13698630137,0.523130136986,3.05479452055,1.09589041096,0.30798630137,2.13698630137,1.64383561644,0.525504109589,2.16438356164,4.6301369863
Bogdan Bogdanovic,27.8846153846,5,78.0,205.0,11.7564102564,3.30769230769,1.60256410256,0.923076923077,0.205128205128,2.20512820513,9.89743589744,4.41025641026,0.450394871795,5.67948717949,2.75641025641,0.499569230769,4.21794871795,1.65384615385,0.399367948718,1.52564102564,1.28205128205,0.507693589744,0.397435897436,2.44871794872
Bojan Bogdanović,30.7875,2,80.0,216.0,14.2625,1.4875,1.3125,0.675,0.1125,1.6125,10.65,5.05,0.45685625,5.825,3.1125,0.51203875,4.825,1.9375,0.36079875,2.5625,2.225,0.65275875,0.375,2.975
Bradley Beal,36.3170731707,5,77.0,202.0,22.6463414634,4.5487804878,2.60975609756,1.18292682927,0.426829268293,1.9512195122,18.0975609756,8.32926829268,0.458507317073,11.6341463415,5.90243902439,0.500846341463,6.46341463415,2.42682926829,0.350335365854,4.5,3.56097560976,0.680337804878,0.743902439024,3.67073170732
Brandan Wright,13.5714285714,4,81.0,205.0,4.96428571429,0.464285714286,0.285714285714,0.464285714286,0.928571428571,1.14285714286,3.64285714286,2.10714285714,0.567125,3.64285714286,2.10714285714,0.567125,0.0,0.0,0.0,1.17857142857,0.75,0.297617857143,1.17857142857,2.21428571429
Brandon Ingram,33.5423728814,2,81.0,190.0,16.0847457627,3.89830508475,2.54237288136,0.762711864407,0.728813559322,2.76271186441,12.8983050847,6.06779661017,0.479108474576,11.1186440678,5.37288135593,0.494344067797,1.77966101695,0.694915254237,0.271749152542,4.77966101695,3.25423728814,0.667316949153,0.966101694915,4.37288135593
Brandon Jennings,14.8571428571,1,73.0,170.0,5.21428571429,3.14285714286,1.28571428571,0.428571428571,0.285714285714,0.785714285714,5.14285714286,1.92857142857,0.366364285714,2.78571428571,1.28571428571,0.3307,2.35714285714,0.642857142857,0.208328571429,0.714285714286,0.714285714286,0.285714285714,0.357142857143,1.85714285714
Brandon Paul,8.953125,5,76.0,200.0,2.265625,0.578125,0.484375,0.390625,0.109375,0.90625,1.96875,0.84375,0.240440625,1.125,0.609375,0.2851546875,0.84375,0.234375,0.09140625,0.671875,0.34375,0.1341140625,0.09375,0.96875
Briante Weber,13.0555555556,1,74.0,170.0,2.77777777778,1.22222222222,0.833333333333,1.0,0.277777777778,1.55555555556,2.38888888889,1.05555555556,0.282572222222,1.77777777778,0.833333333333,0.2858,0.611111111111,0.222222222222,0.111111111111,0.555555555556,0.444444444444,0.222222222222,0.444444444444,1.5
Brice Johnson,5.5,3,83.0,209.0,2.38888888889,0.111111111111,0.277777777778,0.5,0.333333333333,0.722222222222,2.33333333333,1.11111111111,0.409727777778,2.27777777778,1.11111111111,0.409727777778,0.0555555555556,0.0,0.0,0.277777777778,0.166666666667,0.111111111111,0.5,1.22222222222
Brook Lopez,23.472972973,3,84.0,260.0,12.9864864865,1.7027027027,1.32432432432,0.391891891892,1.32432432432,2.63513513514,10.7297297297,4.98648648649,0.44992027027,6.33783783784,3.47297297297,0.52532027027,4.39189189189,1.51351351351,0.305408108108,2.13513513514,1.5,0.46277027027,1.0,2.97297297297
Bruno Caboclo,8.91666666667,2,81.0,205.0,2.16666666667,0.416666666667,0.333333333333,0.25,0.333333333333,0.666666666667,2.58333333333,0.75,0.182133333333,1.16666666667,0.5,0.236108333333,1.41666666667,0.25,0.0972166666667,0.5,0.416666666667,0.145833333333,0.583333333333,1.25
Bryn Forbes,18.9375,5,75.0,190.0,6.9375,1.0,0.4625,0.3375,0.025,1.35,6.2125,2.6125,0.39489125,3.3625,1.5,0.38849125,2.85,1.1125,0.31078875,0.9,0.6,0.19622125,0.15,1.225
Buddy Hield,25.3375,5,77.0,212.0,13.4875,1.9375,1.55,1.075,0.275,1.85,11.6625,5.2,0.43085375,6.5625,3.0,0.438845,5.1,2.2,0.41199875,1.0125,0.8875,0.3947925,0.6875,3.1375
C.J. McCollum,36.1111111111,5,75.0,197.0,21.3827160494,3.35802469136,1.87654320988,0.950617283951,0.432098765432,2.07407407407,18.5679012346,8.23456790123,0.4432,12.6913580247,5.9012345679,0.463277777778,5.87654320988,2.33333333333,0.37789382716,3.08641975309,2.58024691358,0.626488888889,0.654320987654,3.30864197531
C.J. Miles,19.0714285714,2,78.0,210.0,9.98571428571,0.785714285714,0.571428571429,0.528571428571,0.3,1.91428571429,8.54285714286,3.24285714286,0.370255714286,2.05714285714,0.9,0.385237142857,6.48571428571,2.34285714286,0.358697142857,1.38571428571,1.15714285714,0.417142857143,0.257142857143,1.91428571429
C.J. Williams,18.5263157895,4,77.0,225.0,5.5,1.13157894737,0.526315789474,0.815789473684,0.342105263158,1.65789473684,5.18421052632,2.28947368421,0.381734210526,3.13157894737,1.71052631579,0.465605263158,2.05263157895,0.578947368421,0.227628947368,0.421052631579,0.342105263158,0.127192105263,0.315789473684,1.15789473684
Caleb Swanigan,7.11111111111,4,82.0,247.0,2.25925925926,0.518518518519,0.666666666667,0.185185185185,0.111111111111,1.37037037037,2.22222222222,0.888888888889,0.283155555556,1.92592592593,0.851851851852,0.324074074074,0.296296296296,0.037037037037,0.037037037037,0.666666666667,0.444444444444,0.214814814815,0.555555555556,1.44444444444
Cameron Payne,23.36,1,74.0,185.0,8.84,4.52,1.44,1.04,0.36,1.76,8.6,3.48,0.426136,4.96,2.08,0.440968,3.64,1.4,0.376,0.64,0.48,0.24,0.72,2.04
Caris LeVert,26.2676056338,5,79.0,191.0,12.0845070423,4.21126760563,2.15492957746,1.15492957746,0.30985915493,2.23943661972,10.3521126761,4.50704225352,0.445664788732,6.9014084507,3.30985915493,0.481581690141,3.45070422535,1.19718309859,0.340209859155,2.6338028169,1.87323943662,0.558608450704,0.746478873239,2.91549295775
Carmelo Anthony,32.0897435897,3,80.0,230.0,16.1666666667,1.32051282051,1.28205128205,0.602564102564,0.628205128205,2.52564102564,14.9871794872,6.05128205128,0.400848717949,8.91025641026,3.88461538462,0.429828205128,6.07692307692,2.16666666667,0.334228205128,2.47435897436,1.89743589744,0.566121794872,0.858974358974,4.9358974359
Cedi Osman,10.9672131148,2,80.0,194.0,3.90163934426,0.672131147541,0.524590163934,0.360655737705,0.0491803278689,1.27868852459,3.04918032787,1.47540983607,0.39196557377,1.62295081967,0.950819672131,0.393444262295,1.4262295082,0.524590163934,0.231831147541,0.754098360656,0.426229508197,0.177908196721,0.311475409836,1.65573770492
Chandler Parsons,19.2222222222,2,81.0,200.0,7.88888888889,1.91666666667,0.972222222222,0.5,0.305555555556,1.47222222222,6.5,3.0,0.435522222222,3.13888888889,1.58333333333,0.451322222222,3.36111111111,1.41666666667,0.421494444444,0.75,0.472222222222,0.238888888889,0.388888888889,2.11111111111
Channing Frye,13.1132075472,4,83.0,248.0,4.98113207547,0.716981132075,0.415094339623,0.320754716981,0.264150943396,1.30188679245,4.0,1.96226415094,0.482060377358,1.83018867925,1.22641509434,0.540252830189,2.16981132075,0.735849056604,0.289396226415,0.358490566038,0.320754716981,0.154088679245,0.22641509434,2.33962264151
Charles Cooke,2.92307692308,5,77.0,196.0,0.461538461538,0.0769230769231,0.0769230769231,0.0769230769231,0.0,0.0,1.07692307692,0.153846153846,0.0961538461538,0.461538461538,0.0769230769231,0.0384615384615,0.615384615385,0.0769230769231,0.0769230769231,0.153846153846,0.0769230769231,0.0384615384615,0.0,0.153846153846
Cheick Diallo,11.1923076923,3,81.0,219.0,4.88461538462,0.365384615385,0.519230769231,0.211538461538,0.403846153846,1.57692307692,3.38461538462,1.96153846154,0.518576923077,3.38461538462,1.96153846154,0.518576923077,0.0,0.0,0.0,1.26923076923,0.961538461538,0.347755769231,0.884615384615,3.17307692308
Chinanu Onuaku,22.0,3,82.0,230.0,4.0,1.0,3.0,0.0,0.0,4.0,5.0,2.0,0.4,5.0,2.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
Chris Boucher,1.0,4,82.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Chris McCullough,4.78947368421,4,81.0,199.0,2.42105263158,0.210526315789,0.105263157895,0.0,0.263157894737,0.421052631579,2.21052631579,0.947368421053,0.450505263158,1.78947368421,0.894736842105,0.427194736842,0.421052631579,0.0526315789474,0.0526315789474,0.736842105263,0.473684210526,0.236842105263,0.368421052632,0.947368421053
Chris Paul,31.8793103448,1,72.0,175.0,18.6379310345,7.89655172414,2.20689655172,1.6724137931,0.224137931034,2.43103448276,13.7586206897,6.3275862069,0.450724137931,7.22413793103,3.84482758621,0.536943103448,6.53448275862,2.48275862069,0.354417241379,3.81034482759,3.5,0.792343103448,0.620689655172,4.77586206897
Clint Capela,27.527027027,3,82.0,245.0,13.8648648649,0.918918918919,1.40540540541,0.77027027027,1.86486486486,2.5,9.13513513514,5.95945945946,0.654963513514,9.12162162162,5.95945945946,0.65617027027,0.0135135135135,0.0,0.0,3.47297297297,1.94594594595,0.501704054054,3.27027027027,7.56756756757
Cody Zeller,19.0,3,84.0,240.0,7.06060606061,0.939393939394,1.0,0.424242424242,0.636363636364,2.45454545455,4.66666666667,2.57575757576,0.539390909091,4.57575757576,2.51515151515,0.540763636364,0.0909090909091,0.0606060606061,0.0606060606061,2.57575757576,1.84848484848,0.5202,1.9696969697,3.33333333333
Cole Aldrich,2.42857142857,3,83.0,245.0,0.571428571429,0.142857142857,0.047619047619,0.0952380952381,0.047619047619,0.52380952381,0.714285714286,0.238095238095,0.142857142857,0.714285714286,0.238095238095,0.142857142857,0.0,0.0,0.0,0.285714285714,0.0952380952381,0.047619047619,0.142857142857,0.571428571429
Corey Brewer,16.7222222222,2,81.0,188.0,5.27777777778,0.902777777778,0.680555555556,1.09722222222,0.194444444444,1.93055555556,4.38888888889,1.97222222222,0.397134722222,2.86111111111,1.54166666667,0.460020833333,1.52777777778,0.430555555556,0.131051388889,1.25,0.902777777778,0.2972875,0.597222222222,1.52777777778
Cory Joseph,26.9512195122,1,75.0,185.0,7.91463414634,3.17073170732,1.07317073171,0.975609756098,0.231707317073,1.71951219512,7.36585365854,3.12195121951,0.401601219512,5.0487804878,2.30487804878,0.437357317073,2.31707317073,0.817073170732,0.282519512195,1.15853658537,0.853658536585,0.336236585366,0.475609756098,2.76829268293
Courtney Lee,30.3815789474,5,77.0,200.0,12.0131578947,2.36842105263,1.10526315789,1.05263157895,0.223684210526,1.43421052632,9.93421052632,4.51315789474,0.441123684211,6.27631578947,3.02631578947,0.473848684211,3.65789473684,1.48684210526,0.391475,1.63157894737,1.5,0.467325,0.394736842105,2.55263157895
Cristiano Felício,17.8181818182,3,82.0,275.0,5.6,1.0,0.981818181818,0.290909090909,0.2,1.89090909091,3.90909090909,2.30909090909,0.536532727273,3.87272727273,2.30909090909,0.539369090909,0.0363636363636,0.0,0.0,1.47272727273,0.981818181818,0.354547272727,1.50909090909,2.72727272727
D'Angelo Russell,25.6875,1,77.0,193.0,15.5208333333,5.1875,3.0625,0.75,0.354166666667,1.9375,13.9791666667,5.8125,0.388091666667,8.1875,3.9375,0.43015625,5.79166666667,1.875,0.285929166667,2.72916666667,2.02083333333,0.499858333333,0.625,3.3125
D.J. Augustin,23.4666666667,1,72.0,180.0,10.2133333333,3.82666666667,1.62666666667,0.706666666667,0.0,1.25333333333,7.18666666667,3.25333333333,0.449854666667,3.56,1.73333333333,0.470986666667,3.62666666667,1.52,0.401650666667,2.52,2.18666666667,0.639916,0.4,1.74666666667
D.J. Wilson,3.27272727273,4,82.0,240.0,0.954545454545,0.136363636364,0.181818181818,0.136363636364,0.0454545454545,0.318181818182,0.727272727273,0.409090909091,0.189395454545,0.5,0.318181818182,0.151518181818,0.227272727273,0.0909090909091,0.0909090909091,0.0909090909091,0.0454545454545,0.0227272727273,0.0909090909091,0.363636363636
Dakari Johnson,5.29032258065,3,83.0,257.0,1.77419354839,0.258064516129,0.129032258065,0.193548387097,0.258064516129,0.870967741935,1.25806451613,0.709677419355,0.325806451613,1.25806451613,0.709677419355,0.325806451613,0.0,0.0,0.0,0.645161290323,0.354838709677,0.120967741935,0.516129032258,0.58064516129
Damian Jones,5.93333333333,3,83.0,244.0,1.66666666667,0.133333333333,0.266666666667,0.0666666666667,0.2,0.933333333333,1.46666666667,0.733333333333,0.2,1.46666666667,0.733333333333,0.2,0.0,0.0,0.0,0.333333333333,0.2,0.133333333333,0.333333333333,0.6
Damian Lillard,36.602739726,1,75.0,195.0,26.8767123288,6.58904109589,2.80821917808,1.06849315068,0.369863013699,1.60273972603,19.3835616438,8.50684931507,0.43667260274,10.7808219178,5.39726027397,0.491928767123,8.60273972603,3.1095890411,0.342806849315,7.3698630137,6.75342465753,0.887995890411,0.849315068493,3.60273972603
Damien Wilkins,8.0,5,78.0,225.0,1.73684210526,0.473684210526,0.263157894737,0.105263157895,0.0526315789474,0.368421052632,2.05263157895,0.684210526316,0.289157894737,1.10526315789,0.473684210526,0.328947368421,0.947368421053,0.210526315789,0.0438578947368,0.210526315789,0.157894736842,0.0789473684211,0.210526315789,0.578947368421
Damion Lee,26.8666666667,5,78.0,210.0,10.7333333333,1.93333333333,0.933333333333,1.26666666667,0.0666666666667,1.66666666667,10.1333333333,4.13333333333,0.40798,6.13333333333,3.13333333333,0.52312,4.0,1.0,0.207773333333,1.93333333333,1.46666666667,0.516666666667,0.733333333333,4.0
Damyean Dotson,11.0227272727,5,77.0,202.0,4.13636363636,0.704545454545,0.386363636364,0.272727272727,0.0454545454545,0.772727272727,3.65909090909,1.63636363636,0.340131818182,2.11363636364,1.13636363636,0.345697727273,1.54545454545,0.5,0.223538636364,0.522727272727,0.363636363636,0.212122727273,0.204545454545,1.70454545455
Daniel Hamilton,4.83333333333,5,80.0,197.0,2.0,1.33333333333,0.333333333333,0.166666666667,0.0,0.333333333333,1.83333333333,0.833333333333,0.191666666667,1.0,0.5,0.222216666667,0.833333333333,0.333333333333,0.166666666667,0.0,0.0,0.0,0.0,0.833333333333
Daniel Theis,14.8253968254,4,81.0,243.0,5.25396825397,0.888888888889,0.888888888889,0.47619047619,0.746031746032,2.49206349206,3.71428571429,2.0,0.488484126984,2.77777777778,1.71428571429,0.519012698413,0.936507936508,0.285714285714,0.138095238095,1.28571428571,0.968253968254,0.392328571429,1.42857142857,2.92063492063
Danilo Gallinari,30.4545454545,2,80.0,210.0,14.5909090909,1.90909090909,1.18181818182,0.545454545455,0.454545454545,1.36363636364,11.6363636364,4.63636363636,0.378481818182,6.59090909091,3.0,0.427709090909,5.04545454545,1.63636363636,0.305786363636,3.95454545455,3.68181818182,0.902272727273,0.409090909091,4.18181818182
